area;upm;c01;c02;c03;c04a;c05a;c05b;c06a;c06b;c07;c08a;c09;c10;c11;c12;c13;c14;c15a;c16a;c17a;c18;c19;c20a;c21a;estrato;fexp;periodo
2;020155900302;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;0221;1156,05259918016;202104
2;020155900302;3;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;0221;362,232970728125;202104
2;020155900302;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;0221;362,232970728125;202104
2;020155900302;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0221;410,161650755987;202104
2;020155900302;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;0221;614,467218854315;202104
2;020156000101;3;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;3;3;2;2;0223;245,307533479369;202104
2;020156000101;3;2;2;2;4;2;4;2;2;1;2;2;2;3;2;2;2;2;2;3;3;3;3;0223;168,97002237808;202104
2;020156000101;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0223;168,97002237808;202104
2;020156000101;3;3;3;3;4;2;4;2;1;1;2;2;2;2;2;2;2;2;2;3;3;2;2;0223;168,97002237808;202104
2;020156000101;3;2;2;2;4;2;4;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0223;168,97002237808;202104
2;020156000101;3;3;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;3;2;2;0223;116,38806219072;202104
2;020156000101;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0223;149,225343366932;202104
2;020159902302;3;3;2;2;4;2;4;1;1;1;2;2;2;2;2;2;2;2;2;3;3;3;3;0221;564,031180884478;202104
2;020159902302;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;0221;470,354543572476;202104
2;020159902302;2;2;2;2;4;2;4;2;1;1;2;2;2;2;2;2;2;2;2;3;2;2;3;0221;645,841532338571;202104
2;020159902302;3;2;3;3;4;2;4;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0221;323,984415096478;202104
2;020159902302;3;3;3;2;4;2;4;1;1;1;2;2;2;2;2;2;2;2;2;3;3;3;3;0221;524,50786579695;202104
2;020159902302;3;3;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;3;3;2;2;0221;223,163361893268;202104
1;020250000601;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0213;205,534381593957;202104
1;020250000601;3;2;3;2;4;2;4;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0213;157,607318339834;202104
1;020250000601;2;2;2;2;3;2;3;2;3;2;3;3;3;3;3;3;2;2;2;2;2;3;3;0213;176,044078587635;202104
1;020250000601;2;2;1;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;0213;347,654338422389;202104
1;020250000603;3;2;3;3;4;3;4;3;1;1;3;3;3;3;3;3;2;2;2;3;2;2;2;0213;196,598240593667;202104
1;020250000603;3;2;2;2;3;1;3;1;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0213;280,10687061461;202104
1;020250000603;3;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0213;306,027035472297;202104
1;020250000603;3;2;3;3;3;3;3;3;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0213;338,139128673907;202104
1;020250000603;3;3;1;1;4;1;4;1;1;1;3;3;3;3;3;3;2;2;2;3;1;2;2;0213;306,027035472297;202104
1;020250000603;3;2;2;2;3;3;3;3;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0213;245,284277416937;202104
1;020250000603;3;2;3;3;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0213;264,058249013818;202104
2;020350900301;3;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0222;389,548354789567;202104
2;020350900301;3;2;1;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0222;788,732969580469;202104
2;020350900301;3;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0222;1777,71146293033;202104
2;020350900301;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0222;565,539050888893;202104
2;020350900301;3;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0222;1127,36474411776;202104
2;020350900301;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;2;2;3;2;0222;389,548354789567;202104
2;020350900301;3;3;3;2;3;3;3;3;1;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0222;1201,17026955384;202104
2;020350900502;3;3;3;3;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;2;0223;140,687639692708;202104
2;020350900502;3;2;1;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0223;140,687639692708;202104
2;020350900502;3;3;3;3;3;1;3;1;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0223;227,763343546196;202104
2;020350900502;2;2;2;2;3;2;3;3;1;1;3;3;3;3;3;3;2;2;2;2;3;3;3;0223;169,514383941438;202104
2;020350900502;3;3;3;3;3;3;2;2;1;2;3;3;3;3;3;3;2;2;2;3;1;2;3;0223;116,763023302749;202104
2;020350900502;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;0223;96,9069041216195;202104
2;020350900502;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0223;234,05369141327;202104
1;020450000202;1;2;2;2;2;1;3;1;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;0212;522,991134212613;202104
1;020450000202;3;3;1;1;2;1;3;1;2;3;2;3;3;2;2;3;2;2;2;3;2;3;3;0212;408,470707441492;202104
1;020450000202;2;2;1;2;2;1;3;1;1;1;2;3;2;3;3;3;2;2;2;3;3;3;2;0212;357,690056302195;202104
1;020450000202;3;3;1;2;2;1;2;1;1;2;2;3;3;3;2;2;2;2;2;3;3;3;3;0212;632,394459828722;202104
1;020450000202;3;2;2;1;2;1;3;1;1;2;2;3;3;3;2;3;2;2;2;3;2;3;2;0212;469,099281970974;202104
1;020450000202;2;2;2;2;2;1;3;1;2;2;3;3;3;3;3;3;2;2;2;2;2;3;2;0212;332,259065289479;202104
1;020450000202;3;2;2;2;2;2;2;1;1;1;2;2;3;3;2;2;2;2;2;3;2;3;2;0212;411,209660739655;202104
1;020450001304;3;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;2;3;3;3;0213;235,042862007392;202104
1;020450001304;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0213;465,719576797094;202104
1;020450001304;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;2;3;2;2;0213;295,709407034456;202104
1;020450001304;2;2;2;2;3;2;3;2;2;2;2;3;3;3;3;3;2;2;2;3;3;3;3;0213;270,437876644286;202104
1;020450001304;2;2;3;3;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;2;3;3;3;0213;304,860404749216;202104
1;020450001304;2;2;2;2;3;2;3;2;2;3;3;3;3;3;3;3;2;2;2;3;3;3;3;0213;262,537961476336;202104
1;020450001304;3;3;3;3;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0213;293,249412585787;202104
1;020550000803;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;0211;499,949265245499;202104
1;020550000803;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;0211;276,050155415532;202104
1;020550000803;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0211;221,257454582184;202104
1;020550000803;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0211;330,744981654012;202104
1;020550000803;1;2;1;2;3;2;3;2;2;2;2;3;3;3;3;3;2;2;2;3;3;3;3;0211;297,178936402485;202104
1;020550000803;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0211;297,178936402485;202104
1;020550000803;2;2;2;2;3;2;3;2;2;2;3;3;1;3;3;3;2;2;2;2;2;3;3;0211;288,539990272194;202104
2;020550900303;3;3;3;3;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0223;236,634420450857;202104
2;020550900303;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;0223;224,777615095549;202104
2;020550900303;3;3;3;3;4;3;4;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;0223;106,64748315617;202104
2;020550900303;3;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0223;215,933105746239;202104
2;020550900303;3;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0223;224,777615095549;202104
2;020550900303;2;2;2;2;3;2;3;2;3;3;3;3;3;2;3;3;2;2;2;3;1;3;3;0223;271,877604536125;202104
2;020550900303;3;3;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0223;175,314932802627;202104
2;020550900701;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0222;774,08692194438;202104
2;020550900701;2;2;3;1;3;3;3;3;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0222;1027,08672975172;202104
2;020550900701;3;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;2;2;2;3;2;3;2;0222;1217,47869646613;202104
2;020550900701;3;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0222;1124,72410483043;202104
2;020550900701;3;2;3;3;3;3;3;3;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0222;470,892129094424;202104
2;020550900701;3;3;1;1;3;2;3;2;1;1;3;3;3;3;3;3;2;2;1;3;3;2;3;0222;1267,6740096091;202104
2;020550900701;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;0222;683,632428387407;202104
2;020551000104;2;3;3;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0223;101,63804250983;202104
2;020551000104;2;1;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;2;1;3;2;0223;167,080047887379;202104
2;020551000104;3;3;3;3;3;2;3;3;1;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0223;147,55621834487;202104
2;020551000104;3;3;2;2;3;2;2;3;1;1;3;3;3;3;3;3;2;2;2;3;3;2;3;0223;415,29843257583;202104
2;020551000104;2;2;1;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;0223;223,212559093445;202104
2;020551000104;3;3;3;3;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0223;130,31380974295;202104
2;020551000104;2;2;3;2;2;2;1;3;1;1;3;3;3;3;3;3;2;2;2;3;2;2;2;0223;256,883677738391;202104
2;020551000104;1;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;1;0223;214,219371355299;202104
1;020650000408;1;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;2;2;3;1;0212;323,379685857716;202104
1;020650000408;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0212;400,555974254045;202104
1;020650000408;2;2;2;2;3;2;3;2;2;2;3;3;3;2;2;3;2;2;2;3;3;3;3;0212;300,388088132688;202104
1;020650000408;3;2;3;3;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;2;3;2;0212;279,031143383921;202104
1;020650000408;2;2;3;1;3;2;2;3;1;1;3;1;1;3;3;3;2;2;2;3;2;3;2;0212;393,9495492618;202104
1;020650000408;2;2;1;1;1;3;3;1;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0212;531,084829971238;202104
1;020650000408;2;2;2;2;2;1;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0212;300,388088132688;202104
1;030150000502;2;1;1;2;3;1;3;1;2;2;2;3;3;3;3;2;2;2;2;3;2;3;3;0313;389,62190406851;202104
1;030150000502;2;1;2;2;3;1;2;1;1;1;3;3;3;3;3;3;2;2;2;2;2;2;2;0313;442,497694363476;202104
1;030150000502;2;2;2;2;3;1;3;1;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0313;394,383565874817;202104
1;030150000502;2;2;2;2;3;2;2;2;2;2;3;2;2;2;2;2;2;2;2;3;3;3;3;0313;381,81321524728;202104
1;030150000502;3;1;2;1;3;1;3;1;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0313;346,855449498536;202104
1;030150000502;3;3;2;2;3;2;2;2;1;2;3;3;3;2;2;2;2;2;2;3;3;3;3;0313;365,250378170839;202104
1;030150000502;3;3;2;2;3;1;3;1;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0313;331,841352910803;202104
1;030150005002;3;2;2;2;3;1;3;1;2;2;3;3;2;3;3;3;2;2;2;2;2;3;3;0313;302,642871250646;202104
1;030150005002;2;2;2;2;3;1;3;1;2;1;3;3;3;3;3;3;2;2;2;3;3;2;3;0313;377,590042341882;202104
1;030150005002;3;3;2;2;3;1;3;1;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0313;377,590042341882;202104
1;030150005002;3;1;2;2;3;1;3;2;2;1;3;3;3;3;3;3;2;2;2;3;2;3;3;0313;667,57754837266;202104
1;030150005002;2;1;2;1;2;1;2;1;2;2;3;3;3;3;3;3;2;2;1;3;2;3;2;0313;427,153143813854;202104
1;030150005002;2;1;1;2;3;1;3;1;2;2;3;3;1;3;3;3;2;2;2;2;3;2;3;0313;350,744205271212;202104
1;030150005002;2;2;2;2;3;1;3;1;1;1;3;3;3;3;3;3;2;2;2;2;2;3;3;0313;471,097301867934;202104
1;030150005803;3;2;2;2;3;3;3;2;1;2;3;3;3;2;3;2;2;2;2;3;3;3;3;0313;282,176947146509;202104
1;030150005803;3;2;2;2;2;2;2;1;2;2;3;3;3;2;2;2;2;2;2;3;3;3;3;0313;352,05589010128;202104
1;030150005803;3;3;3;2;3;3;3;2;1;2;3;3;3;3;1;3;2;2;2;3;3;3;3;0313;393,239066796337;202104
1;030150005803;3;3;3;2;3;3;3;3;1;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0313;352,05589010128;202104
1;030150005803;3;2;1;1;2;2;2;2;2;2;3;3;3;2;2;2;2;2;2;3;3;3;3;0313;282,176947146509;202104
1;030150005803;3;3;2;2;2;3;2;2;1;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0313;624,569394285561;202104
1;030150005803;3;2;2;2;3;2;3;2;1;2;3;2;3;3;2;2;2;2;2;3;3;3;3;0313;379,002123063619;202104
1;030150006404;3;3;1;1;4;1;2;1;1;1;1;1;1;2;2;3;2;2;2;3;3;3;3;0312;381,038365594551;202104
1;030150006404;2;2;1;2;4;2;4;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0312;283,692982720093;202104
1;030150006404;3;3;2;2;4;2;2;1;1;1;2;1;2;2;3;3;2;2;2;3;3;3;3;0312;328,782466786639;202104
1;030150006404;3;3;3;3;4;2;4;1;1;1;2;2;2;3;3;3;2;2;2;3;3;3;3;0312;459,582004880726;202104
1;030150006404;2;2;2;2;4;1;4;1;1;1;1;2;2;3;3;3;2;2;2;3;3;3;3;0312;328,782466786639;202104
1;030150006404;2;2;2;1;4;1;4;1;2;2;2;2;2;3;3;3;2;2;2;3;3;3;3;0312;400,407083590139;202104
1;030150006404;3;3;1;1;4;2;4;1;1;2;2;2;2;3;3;3;2;2;2;3;3;3;3;0312;353,947360183016;202104
1;030150006702;2;2;2;2;4;2;4;2;2;1;2;2;2;3;3;3;2;2;2;3;3;2;2;0311;356,583653257073;202104
1;030150006702;2;1;1;1;4;1;4;1;1;1;1;2;2;2;2;3;2;2;2;3;3;3;3;0311;539,454194090823;202104
1;030150006702;3;1;2;2;3;2;3;2;2;2;3;3;3;3;2;2;2;2;2;2;2;3;3;0311;383,876439605465;202104
1;030150006702;2;2;2;3;4;2;4;2;2;1;1;2;2;3;3;3;2;2;2;3;3;3;3;0311;367,259840528461;202104
1;030150006702;2;2;2;2;2;2;2;2;1;2;3;2;2;2;2;2;2;2;2;3;3;3;3;0311;511,884483220319;202104
1;030150006702;3;3;2;2;2;1;4;2;1;1;2;2;3;3;3;3;2;2;2;3;3;3;3;0311;482,151957115216;202104
1;030150006702;3;3;2;2;4;1;4;2;2;2;2;2;2;2;2;3;2;2;2;3;3;3;3;0311;526,768707098751;202104
2;030153000304;2;3;2;3;4;2;4;2;1;2;1;2;3;2;2;3;2;2;2;2;2;3;3;0323;294,292726146046;202104
2;030153000304;1;2;2;1;3;2;3;3;1;2;2;2;2;3;3;3;2;2;2;2;3;3;3;0323;122,525664221024;202104
2;030153000304;2;1;1;3;4;2;4;2;2;3;2;3;3;3;3;2;2;2;2;3;2;3;2;0323;203,83868878909;202104
2;030153000304;3;1;3;2;4;2;4;2;3;1;2;3;2;2;3;3;2;2;2;2;3;3;2;0323;147,631039463085;202104
2;030153000304;2;2;2;3;4;2;4;3;2;3;2;2;2;2;3;3;2;2;2;2;2;3;2;0323;192,38814101447;202104
2;030153000304;2;2;3;3;4;2;4;2;3;3;2;1;3;3;3;3;2;2;2;2;2;2;3;0323;229,533129829962;202104
2;030153000304;2;3;3;1;4;2;4;2;3;2;2;2;3;3;3;2;2;2;2;2;3;3;3;0323;130,379887777975;202104
2;030153901902;2;2;2;2;4;2;4;2;2;2;2;2;2;2;3;2;2;2;2;3;3;3;3;0323;122,192652146003;202104
2;030153901902;3;1;1;2;3;1;3;2;1;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0323;156,667618054537;202104
2;030153901902;3;3;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0323;437,369788440058;202104
2;030153901902;2;2;2;2;3;1;3;2;1;2;3;3;2;3;3;3;2;2;2;3;3;3;3;0323;191,128987916049;202104
2;030153901902;3;2;3;3;3;1;3;1;1;1;3;3;3;3;3;3;2;2;1;3;3;3;3;0323;244,937485253317;202104
2;030153901902;3;3;3;3;3;2;2;3;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0323;177,397018035355;202104
2;030153901902;3;3;3;3;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0323;122,192652146003;202104
2;030154000106;2;2;2;2;3;1;3;1;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0323;156,667618054537;202104
2;030154000106;2;2;3;3;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0323;353,6292383883;202104
2;030154000106;3;3;3;3;3;1;3;1;1;2;3;3;3;3;3;3;2;2;2;3;2;3;3;0323;407,487983409489;202104
2;030154000106;3;3;3;3;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0323;320,258645971872;202104
2;030154000106;2;2;2;2;2;2;2;2;1;1;3;3;2;2;3;3;2;2;2;3;3;2;2;0323;449,657383019813;202104
2;030154000106;3;3;3;3;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0323;338,192672834345;202104
2;030154000106;3;3;3;3;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0323;156,667618054537;202104
2;030160000101;3;2;3;1;4;2;4;2;3;3;2;3;3;3;3;3;2;2;2;3;3;2;3;0321;387,14840309381;202104
2;030160000101;3;3;2;2;4;2;4;3;3;3;2;3;2;3;3;3;2;2;2;2;3;3;3;0321;771,754770432644;202104
2;030160000101;3;2;3;3;4;2;4;3;2;3;3;2;3;3;2;3;2;2;2;2;3;2;3;0321;1035,67066858365;202104
2;030160000101;2;3;1;3;4;1;4;3;2;3;2;3;3;3;2;3;2;2;2;2;3;3;3;0321;387,14840309381;202104
2;030160000101;3;2;3;3;4;2;4;3;3;3;3;2;3;3;3;3;2;2;2;2;3;3;3;0321;562,05484568687;202104
2;030160000101;3;3;3;2;4;3;4;2;3;3;3;3;3;3;3;3;2;2;2;2;3;3;3;0321;266,671281580926;202104
2;030160000101;3;2;3;2;4;3;4;2;2;3;2;3;3;3;3;3;2;2;2;3;3;3;3;0321;591,70270408898;202104
1;030250001002;2;3;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2;2;2;2;2;2;0312;665,19525783235;202104
1;030250001002;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0312;545,088415427165;202104
1;030250001002;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;0312;712,132018654968;202104
1;030250001002;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;0312;489,769473543866;202104
1;030250001002;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;0312;619,062646458268;202104
1;030250001002;3;2;3;3;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;0312;567,612262117263;202104
1;030250001002;3;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;0312;712,49255759631;202104
2;030250902402;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0322;413,477069261061;202104
2;030250902402;2;2;2;2;3;1;3;3;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0322;468,186087359652;202104
2;030250902402;3;3;2;3;4;2;4;3;3;2;3;3;2;3;2;3;2;2;2;3;3;3;3;0322;585,543600046708;202104
2;030250902402;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0322;322,490763068717;202104
2;030250902402;3;3;3;3;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0322;862,174547739002;202104
2;030250902402;2;3;2;3;4;2;4;3;2;2;2;3;2;3;3;3;2;2;2;3;3;3;3;0322;413,477069261061;202104
2;030250902402;3;3;3;2;4;1;4;2;1;1;3;3;3;3;3;3;2;2;2;3;2;3;2;0322;757,960179670089;202104
1;030350001703;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;2;3;2;0313;485,330218377639;202104
1;030350001703;2;2;2;2;3;1;3;1;1;1;3;3;3;3;1;3;2;2;2;2;2;3;3;0313;494,73738650047;202104
1;030350001703;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0313;327,025476145418;202104
1;030350001703;3;3;3;3;3;2;3;2;1;1;3;3;3;3;3;3;2;2;1;3;3;3;3;0313;542,103704352115;202104
1;030350001703;3;2;2;2;3;1;3;1;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;0313;413,356216868681;202104
1;030350001703;2;2;2;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;1;2;2;0313;439,239813912409;202104
1;030350001703;3;2;3;2;3;2;3;2;1;1;3;3;3;3;3;3;2;2;2;3;2;3;2;0313;352,05589010128;202104
2;030350901001;3;3;3;2;2;3;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;0321;713,69776589923;202104
2;030350901001;2;2;2;2;4;2;4;2;2;2;2;2;2;2;2;3;2;2;2;2;3;3;3;0321;556,647403776489;202104
2;030350901001;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;2;0321;1854,56972370421;202104
2;030350901001;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0321;1048,59266160303;202104
2;030350901001;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;0321;556,647403776489;202104
2;030350901001;2;3;2;3;3;2;3;3;3;2;2;3;2;3;3;3;2;2;2;2;3;2;3;0321;1256,46128978473;202104
2;030350901001;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;0321;915,057714441579;202104
2;030351900201;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;0322;987,8965258258;202104
2;030351900201;3;3;2;1;4;2;4;2;1;2;3;3;3;3;3;3;2;2;2;3;2;3;3;0322;629,852835679763;202104
2;030351900201;3;2;2;2;3;2;2;2;1;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0322;802,622140527013;202104
2;030351900201;3;3;2;2;4;2;4;3;2;3;2;3;3;3;3;3;2;2;2;2;3;1;3;0322;703,607714826172;202104
2;030351900201;3;3;2;2;4;2;4;2;3;2;3;3;2;3;3;2;2;2;2;2;3;2;3;0322;268,457054403927;202104
2;030351900201;3;3;2;2;4;1;4;3;1;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0322;538,127249465397;202104
2;030351900201;3;3;3;3;3;2;3;3;1;1;3;3;3;3;3;3;2;2;2;3;2;3;3;0322;910,391529689631;202104
2;030356900701;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0321;475,04825277311;202104
2;030356900701;2;3;3;3;2;3;2;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0321;655,913643289304;202104
2;030356900701;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0321;327,217483960766;202104
2;030356900701;2;3;3;3;4;2;4;3;2;3;3;2;2;2;3;3;2;2;2;2;2;3;3;0321;475,04825277311;202104
2;030356900701;3;2;3;3;4;2;4;3;3;3;3;2;2;3;3;3;2;2;2;2;2;3;3;0321;394,2639902811;202104
2;030356900701;2;3;2;3;4;2;4;2;3;2;2;2;3;3;2;3;2;2;2;2;2;3;3;0321;475,04825277311;202104
2;030356900701;2;3;3;2;3;2;3;3;2;2;2;2;2;3;2;3;2;2;2;2;3;3;3;0321;475,04825277311;202104
2;030357900702;2;3;2;3;4;2;4;2;2;2;2;2;2;3;2;3;2;2;2;2;3;3;3;0322;466,297810682356;202104
2;030357900702;3;2;3;2;3;2;3;2;3;3;2;2;3;3;2;3;2;2;2;2;2;2;2;0322;758,355770122159;202104
2;030357900702;2;3;2;2;4;2;4;2;3;2;2;2;2;2;3;2;2;2;2;2;2;2;3;0322;411,809443657563;202104
2;030357900702;2;3;2;2;4;2;4;2;3;3;3;3;2;3;3;3;2;2;2;2;3;3;3;0322;527,995779591601;202104
2;030357900702;2;3;2;2;3;2;3;3;2;2;2;2;2;3;2;3;2;2;2;3;3;3;3;0322;283,658026817898;202104
2;030357900702;2;3;3;2;3;2;3;2;2;3;2;3;2;3;2;3;2;2;2;2;3;3;2;0322;411,809443657563;202104
2;030357900702;2;2;3;3;3;2;3;3;2;2;3;3;2;3;2;3;2;2;2;2;3;3;3;0322;466,297810682356;202104
2;030358000103;2;2;1;3;3;2;3;2;1;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0322;643,608700124596;202104
2;030358000103;2;2;2;2;3;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;0322;807,312345990101;202104
2;030358000103;2;2;2;2;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;2;3;3;0322;349,498416407886;202104
2;030358000103;2;2;1;1;3;2;3;2;1;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0322;528,696362651278;202104
2;030358000103;3;2;2;2;3;2;3;2;2;2;3;2;3;2;3;2;2;2;2;3;2;3;3;0322;455,455376218681;202104
